,1996850017,1996850018,1996850019,136730359,212042008,1996850173,1996850174,1996850175,136730515,308296885,1996850975,1996850976,1996850977,1996850978,308297687,1996851131,1996851132,1996851134,1996851133,1996851135,1996851939,1996851940,1996851941,332198676,1996851943,1996851944,1996851969,1996852126,1772873884,1996852129,1996852130,1996852127,1996852121,1996852874,1996852896,125084955,1996853052,1996853054,125085144,1996853058
1996850017,-2.4416407864998737,0.9329179606750063,0.9329179606750063,1.0,1.0,1.0,1.0,0.8658359213500126,1.0,1.0,0.9329179606750063,1.0,0.6645898033750315,1.0,1.0,1.0,0.5654205486916856,0.699584627341673,0.7987538820250188,1.0,1.0,0.9329179606750063,0.699584627341673,0.9329179606750063,0.8658359213500126,0.6325025880166794,0.699584627341673,0.8658359213500126,0.8658359213500126,0.8658359213500126,1.0,0.9329179606750063,0.9329179606750063,0.699584627341673,0.9329179606750063,0.9329179606750063,0.8658359213500126,0.699584627341673,0.9329179606750063,0.9329179606750063
1996850018,0.9329179606750063,-2.193666704245087,1.0,0.8658359213500126,1.0,0.9329179606750063,0.40001467226857246,0.7987538820250188,1.0,1.0,0.9329179606750063,1.0,0.9329179606750063,0.9329179606750063,1.0,0.8658359213500126,0.9329179606750063,0.9329179606750063,0.9329179606750063,1.0,0.9329179606750063,1.0,0.9329179606750063,1.0,0.8658359213500126,0.8658359213500126,1.0,1.0,1.0,0.6012607902435536,1.0,1.0,1.0,0.6012607902435536,1.0,0.9329179606750063,1.0,0.9329179606750063,1.0,0.9329179606750063
1996850019,0.9,1.0,-1.7520259177452135,1.0,0.9,0.7999999999999999,1.0,0.9,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,0.7999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136730359,1.0,0.8658359213500126,1.0,-2.4416407864998737,1.0,0.6325025880166794,0.9329179606750063,1.0,0.5654205486916856,0.7666666666666667,1.0,0.4312564700416982,1.0,1.0,0.6325025880166794,0.9329179606750063,1.0,1.0,1.0,1.0,1.0,1.0,0.9329179606750063,0.9329179606750063,0.9329179606750063,0.9329179606750063,0.9329179606750063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9329179606750063,1.0
212042008,1.0,1.0,0.9198216274262727,1.0,-2.102396203354515,0.9198216274262727,1.0,1.0,0.9198216274262727,1.0,1.0,1.0,1.0,1.0,0.8396432548525453,0.8396432548525453,1.0,1.0,1.0,0.9198216274262727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9198216274262727,0.9198216274262727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9198216274262727,1.0
1996850173,1.0,0.9329179606750063,0.8658359213500126,0.644476485138226,0.9329179606750063,-2.5552351486177396,1.0,0.8658359213500126,0.7115585244632197,0.4901990882514332,0.5103124064882386,0.7786405637882134,0.7115585244632197,0.7786405637882134,0.5572811275764269,0.7786405637882134,0.7786405637882134,0.7786405637882134,0.7786405637882134,0.644476485138226,0.7115585244632197,1.0,0.7115585244632197,0.7115585244632197,0.7786405637882134,0.7786405637882134,1.0,1.0,1.0,1.0,1.0,0.7786405637882134,1.0,0.9329179606750063,0.9329179606750063,1.0,0.7786405637882134,1.0,1.0,1.0
1996850174,1.0,0.33648747941578644,1.0,0.9167949705662156,1.0,1.0,-2.0615643699615296,0.9167949705662156,1.0,1.0,1.0,1.0,1.0,0.9167949705662156,1.0,1.0,1.0,1.0,0.9167949705662156,1.0,0.9167949705662156,0.9167949705662156,0.9167949705662156,1.0,0.9167949705662156,0.9167949705662156,1.0,1.0,1.0,0.5861025677171396,1.0,1.0,1.0,0.5028975382833553,1.0,0.9167949705662156,0.9167949705662156,0.9167949705662156,1.0,0.9167949705662156
1996850175,0.8658359213500126,0.7987538820250188,0.9329179606750063,1.0,1.0,0.8658359213500126,0.9329179606750063,-2.193666704245087,1.0,1.0,0.9329179606750063,1.0,0.1987685542935914,1.0,1.0,1.0,0.7987538820250188,0.9329179606750063,0.9329179606750063,0.9329179606750063,1.0,1.0,1.0,1.0,1.0,0.9329179606750063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8658359213500126,1.0,0.9329179606750063,1.0,1.0,1.0,0.9329179606750063
136730515,1.0,1.0,0.925,0.5104248688935409,0.925,0.660424868893541,1.0,1.0,-2.052025917745213,0.735424868893541,1.0,0.585424868893541,1.0,0.925,0.735424868893541,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308296885,1.0,1.0,1.0,0.7666666666666667,1.0,0.43333333333333335,1.0,1.0,0.7666666666666667,-2.0,1.0,0.43333333333333335,1.0,1.0,-1.4666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1996850975,0.9329179606750063,0.9329179606750063,0.9329179606750063,1.0,1.0,0.5206139014955906,1.0,0.9329179606750063,1.0,1.0,-2.6632781397486536,1.0,0.6547779801455781,0.7218600194705718,1.0,0.7889420587955654,0.7218600194705718,0.7889420587955654,0.7889420587955654,0.7218600194705718,0.10830984231617505,1.0,0.7889420587955654,0.7889420587955654,0.7889420587955654,0.7218600194705718,1.0,1.0,0.9329179606750063,1.0,1.0,0.7218600194705718,1.0,1.0,0.8658359213500126,1.0,0.6547779801455781,1.0,1.0,1.0
1996850976,1.0,1.0,1.0,0.2525126265847084,1.0,0.7525126265847084,1.0,1.0,0.5525126265847083,0.40502525316941684,1.0,-1.8798989873223328,1.0,1.0,0.40502525316941684,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1996850977,0.6645898033750315,0.9329179606750063,1.0,1.0,1.0,0.6854305872597147,1.0,0.21585631198475883,1.0,1.0,0.618348547934721,1.0,-2.3215397738222068,0.6854305872597147,1.0,0.7525126265847084,0.618348547934721,0.3037791351944357,0.6854305872597147,0.618348547934721,0.7525126265847084,0.9329179606750063,0.7525126265847084,0.7525126265847084,0.7525126265847084,0.5512665086097273,1.0,0.9329179606750063,0.9329179606750063,1.0,0.8658359213500126,0.618348547934721,1.0,0.9329179606750063,0.9329179606750063,0.9329179606750063,0.618348547934721,1.0,1.0,0.9329179606750063
1996850978,1.0,0.9133974596215562,1.0,1.0,1.0,0.7142261966752959,0.9133974596215562,1.0,0.9133974596215562,1.0,0.627623656296852,1.0,0.627623656296852,-1.7538733044895514,1.0,0.7142261966752959,0.7142261966752959,0.7142261966752959,0.7142261966752959,0.5410211159184081,0.627623656296852,0.9133974596215562,0.7142261966752959,0.627623656296852,0.7142261966752959,0.4544185755399642,1.0,1.0,1.0,1.0,1.0,0.627623656296852,1.0,1.0,1.0,1.0,0.7142261966752959,1.0,1.0,1.0
